alpha,instance_id,hd_mean,hd_min,hd_max,hd_std,eng_count,bit_count,gs_count,best_energy,best_delta,target_density
1e-08,79,63.93,34,101,13.613416176698632,0,0,0,-4646.000195141358,2.7086425689049065e-06,0.5688644037675493
1e-08,80,78.22,39,126,14.906092714054882,0,0,0,-4558.000240051302,5.0786975407390855e-06,0.5695752621290208
1e-08,81,89.83,49,124,13.719369519041317,0,0,0,-4425.000276411246,6.098754056438338e-06,0.5519815176826017
1e-08,82,57.89,37,81,10.818405612658456,0,0,0,-4394.000270061307,4.018693289253861e-06,0.5487826550559801
1e-08,83,89.67,59,128,15.23355178545043,0,0,0,-4450.0003031111855,8.52881476021139e-06,0.5534032344055447
1e-08,84,88.02,47,125,15.344692893635898,0,0,0,-4405.000242111382,4.738617462862749e-06,0.5551803803092233
1e-08,85,70.65,42,104,12.883613623514174,0,0,0,-4413.000260991333,4.448666913958732e-06,0.5509152301403946
1e-08,86,57.21,27,86,10.791936804855744,0,0,0,-4436.000343881245,3.3087553674704395e-06,0.554291807357384
1e-08,87,54.65,34,96,12.099070212210522,0,0,0,-4451.000303431231,5.528769179363735e-06,0.5605118180202595
1e-08,88,62.08,31,91,13.52381602950883,0,0,0,-4552.000264031373,3.578627001843415e-06,0.5640661098276168
1e-08,89,70.48,42,99,11.130570515476734,0,0,0,-4442.000261481266,4.718734089692589e-06,0.5521592322729696
1e-08,90,74.64,41,98,10.6953447817263,0,0,0,-4437.00025131132,4.25867983722128e-06,0.5470055091523014
1e-08,91,76.69,51,124,13.37213146809438,0,0,0,-4488.000254981313,4.978686774848029e-06,0.5647769681890883
1e-08,92,103.4,56,145,16.928673899629587,0,0,0,-4386.000274931314,6.9586858444381505e-06,0.5523369468633375
1e-08,93,54.36,15,82,12.299203226225673,0,0,0,-4556.000442911095,2.588904862932395e-06,0.5690421183579172
1e-08,94,77.11,38,114,14.010635246126421,0,0,0,-4455.000241011347,3.5986531656817533e-06,0.5558912386706949
1e-08,95,56.67,28,87,11.557729015684698,0,0,0,-4430.000362531257,5.748742296418641e-06,0.5521592322729696
1e-08,96,82.07,52,123,14.899164406100097,0,0,0,-4545.00025250137,5.868630069016945e-06,0.5505598009596588
1e-08,97,77.61,44,112,13.553519838034696,0,0,0,-4616.000292061341,5.2486593631329015e-06,0.561222676381731
1e-08,98,53.23,20,78,11.003503987366933,0,0,0,-4464.000231811355,2.0186453184578568e-06,0.5608672472009952
1e-08,99,67.05,36,105,13.443492849702416,0,0,0,-4478.000244771364,3.2186362659558654e-06,0.5663763995023992
1e-08,100,70.9,43,99,12.450301201175819,0,0,0,-4270.000360191141,6.5888589233509265e-06,0.5423849298027368
1e-08,101,75.07,41,101,13.428518160988574,0,0,0,-4590.000272031438,5.088561920274515e-06,0.5587346721165808
1e-08,102,89.24,53,117,12.926035741866103,0,0,0,-4395.000398131095,9.108905032917392e-06,0.5535809489959126
1e-08,103,43.95,17,73,12.09741707969102,0,0,0,-4342.000266281263,1.5787372831255198e-06,0.5466500799715657
1e-08,104,85.18,49,118,14.066541863585377,0,0,0,-4399.000274531205,5.488795068231411e-06,0.5599786742491558
1e-08,105,57.31,25,85,12.627505691940907,0,0,0,-4481.000268111392,3.2286079658661038e-06,0.5582015283454772
1e-08,106,61.41,34,94,12.047485214765777,0,0,0,-4519.000376951136,5.2788636821787804e-06,0.5590901012973165
1e-08,107,74.54,31,104,11.411765858095757,0,0,0,-4524.000256501368,3.048631697311066e-06,0.554291807357384
1e-08,108,67.49,33,115,13.010376627907434,0,0,0,-4388.000305591267,3.93873324355809e-06,0.5503820863692909
1e-08,109,80.68,44,135,15.994298984325631,0,0,0,-4421.000229941348,4.478652044781484e-06,0.5562466678514306
1e-08,110,59.85,35,85,9.778931434466651,0,0,0,-4464.000365821168,5.39883149031084e-06,0.5539363781766483
1e-08,111,69.89,34,98,14.432529230872875,0,0,0,-4330.000300981159,5.62884088139981e-06,0.550204371778923
1e-08,112,56.61,32,86,11.460274865813647,0,0,0,-4435.00023740135,3.2086500141303986e-06,0.5562466678514306
1e-08,113,55.89,33,80,10.771160568852364,0,0,0,-4511.000273551321,3.478678991086781e-06,0.5629998222854097
1e-08,114,68.91,40,122,14.544480052583523,0,0,0,-4580.000211821419,4.188581442576833e-06,0.5629998222854097
1e-08,115,76.47,51,100,10.042365259240475,0,0,0,-4522.0003185112755,7.228724825836252e-06,0.5590901012973165
1e-08,116,56.37,27,92,13.068783416982622,0,0,0,-4378.000291731261,3.3587384677957743e-06,0.5519815176826017
1e-08,117,83.17,47,121,15.630774133100383,0,0,0,-4372.000282261299,7.17870170774404e-06,0.5537586635862805
1e-08,118,71.36,41,107,13.245769135841076,0,0,0,-4415.000276891306,4.538693247013725e-06,0.5562466678514306
1e-08,119,55.98,25,87,13.307877366432258,0,0,0,-4491.000285601295,2.8487047529779375e-06,0.5574906699840056
1e-08,120,74.5,41,111,14.865059703882793,0,0,0,-4530.000281881355,5.368645361158997e-06,0.5576683845743735
1e-08,121,58.15,26,94,12.126314361750648,0,0,0,-4574.000221661393,2.0886072888970375e-06,0.5590901012973165
1e-08,122,62.95,42,93,10.726019765038659,0,0,0,-4347.000295271291,4.678709046856966e-06,0.5550026657188555
1e-08,123,61.23,41,93,10.754399099903258,0,0,0,-4487.000265611369,4.488631020649336e-06,0.5562466678514306
1e-08,124,75.71,42,107,14.120407217923992,0,0,0,-4269.000242861322,4.028678631584626e-06,0.5482495112848765
1e-08,125,60.95,20,97,13.095323592794491,0,0,0,-4395.0002592513,2.018699888139963e-06,0.5532255198151769
1e-08,126,53.17,27,79,10.643359432059034,0,0,0,-4532.000288211309,3.388690856809262e-06,0.5640661098276168
1e-08,127,74.67,42,100,13.368661114711527,0,0,0,-4504.000311911253,5.908746970817447e-06,0.5567798116225342
1e-08,128,85.12,46,117,14.544607248049017,0,0,0,-4547.000237001416,4.558583896141499e-06,0.5587346721165808
1e-08,129,74.81,44,111,13.732221233289247,0,0,0,-4344.0002930712035,7.088796337484382e-06,0.5484272258752444
1e-08,130,76.9,39,112,14.429483705247392,0,0,0,-4379.00043078109,6.888910320412833e-06,0.5551803803092233
1e-08,131,56.69,26,91,12.165274349557434,0,0,0,-4421.000274341294,2.708705324039329e-06,0.551626088501866
1e-08,132,71.55,48,104,12.090802289343745,0,0,0,-4367.000289851288,5.928712198510766e-06,0.5484272258752444
1e-08,133,53.2,29,79,10.459445491994307,0,0,0,-4469.000293901267,3.4787335607688874e-06,0.5512706593211303
1e-08,134,55.03,26,85,12.148625436649201,0,0,0,-4369.0002393313825,2.2586173145100474e-06,0.5459392216100942
1e-08,135,60.96,28,91,11.382372336204787,0,0,0,-4461.000224921357,2.638643309182953e-06,0.5553580948995912
1e-08,136,69.78,42,99,11.411906063405885,0,0,0,-4524.000253731363,3.9186370486277156e-06,0.5573129553936378
1e-08,137,87.88,46,123,15.902377180786527,0,0,0,-4410.000385781159,8.398840691370424e-06,0.5535809489959126
1e-08,138,54.85,35,80,10.83270510998984,0,0,0,-4524.000304111364,4.318635546951555e-06,0.5601563888395237
1e-08,139,43.12,18,80,11.692117002493603,0,0,0,-4584.000269291371,1.7186284821946174e-06,0.5663763995023992
1e-08,140,58.21,26,92,11.619203931423186,0,0,0,-4371.000288771279,2.9887214623158798e-06,0.5555358094899592
1e-08,141,71.95,37,113,15.60857136319657,0,0,0,-4368.000332391147,5.1388533393037505e-06,0.5470055091523014
1e-08,142,71.63,48,101,12.454440975009677,0,0,0,-4463.000248971306,5.158693966222927e-06,0.5587346721165808
1e-08,143,65.47,34,87,11.064768411494207,0,0,0,-4372.000357151192,5.078808499092702e-06,0.5537586635862805
1e-08,144,46.4,13,75,12.75695888525161,0,0,0,-4426.000260151402,1.5385985534521751e-06,0.5573129553936378
1e-08,145,81.57,49,125,14.37306856589782,0,0,0,-4489.000283811345,5.678654815710615e-06,0.565132397369824
1e-08,146,51.76,22,74,10.487249401058412,0,0,0,-4688.000338551325,3.2186753742280416e-06,0.5704638350808602
1e-08,147,60.99,35,82,11.505211862456076,0,0,0,-4495.000223151311,3.238688805140555e-06,0.5660209703216634
1e-08,148,55.72,29,89,10.817652240666643,0,0,0,-4533.000378421193,4.458806870388798e-06,0.5615781055624667
1e-08,149,46.69,14,68,11.050515825064458,0,0,0,-4504.000311051362,1.7686379578663036e-06,0.5551803803092233
1e-08,150,52.49,23,87,12.062748443037348,0,0,0,-4465.0003252412125,3.538787495926954e-06,0.5645992535987204
1e-08,151,72.85,42,104,12.268149819756848,0,0,0,-4383.000265171251,4.278748747310601e-06,0.5491380842367158
1e-08,152,59.84,38,92,12.305055871470069,0,0,0,-4368.00034381116,6.068839866202325e-06,0.550204371778923
1e-08,153,62.82,27,96,12.483092565546407,0,0,0,-4533.000238991359,2.7586411306401715e-06,0.5610449617913631
1e-08,154,65.01,36,91,11.444208142112762,0,0,0,-4529.000260841318,3.528682100295555e-06,0.5578460991647414
1e-08,155,82.78,33,114,14.324510462839559,0,0,0,-4468.000324721224,4.6287759687402286e-06,0.5585569575262129
1e-08,156,57.33,32,88,11.67994434918249,0,0,0,-4459.000298101317,3.598683179006912e-06,0.5617558201528345
1e-08,157,93.69,57,140,15.728124490860314,0,0,0,-4411.0002242814135,5.198586222832091e-06,0.5539363781766483
1e-08,158,67.66,38,108,14.034400592829039,0,0,0,-4445.000227041325,3.97867461288115e-06,0.5610449617913631
1e-08,159,59.66,37,91,11.410714263357926,0,0,0,-4424.000394891103,5.498897735378705e-06,0.5640661098276168
1e-08,160,70.39,39,105,13.533584152027135,0,0,0,-4505.000283641299,4.7687017286079936e-06,0.5535809489959126
1e-08,161,79.98,47,119,13.709835885232179,0,0,0,-4486.000278991351,5.308649633661844e-06,0.561222676381731
1e-08,162,78.01,42,122,14.900667770271237,0,0,0,-4431.000255981273,5.178727406018879e-06,0.5582015283454772
1e-08,163,82.46,47,112,13.031822589338761,0,0,0,-4478.000278831378,5.448622687254101e-06,0.559800959658788
1e-08,164,70.36,38,105,13.324053437299026,0,0,0,-4500.000286191309,4.318691026128363e-06,0.5587346721165808
1e-08,165,54.11,29,83,10.310087293519874,0,0,0,-4449.000378181234,3.968766577600036e-06,0.5592678158876844
1e-08,166,57.45,28,85,12.422861989090919,0,0,0,-4414.000260861289,3.168711373291444e-06,0.5546472365381198
1e-08,167,82.49,52,110,14.067334502314216,0,0,0,-4318.000248661242,5.108758159622084e-06,0.5466500799715657
1e-08,168,72.25,46,98,12.64545372851445,0,0,0,-4398.000346921169,7.19883155397838e-06,0.5471832237426693
1e-08,169,69.41,37,95,9.882403553791962,0,0,0,-4509.000231041373,5.018627234676387e-06,0.5658432557312956
1e-08,170,62.46,37,91,11.654544178130692,0,0,0,-4493.000214091398,2.9586017262772657e-06,0.5514483739114981
1e-08,171,59.02,34,102,13.248381033167789,0,0,0,-4408.000273361269,3.858730451611336e-06,0.5541140927670162
1e-08,172,63.09,40,102,11.17326720346381,0,0,0,-4394.0002391513035,3.54869644070277e-06,0.5537586635862805
1e-08,173,82.51,49,118,14.194713804793672,0,0,0,-4354.000225831367,4.288633135729469e-06,0.5491380842367158
1e-08,174,77.47,45,103,11.574502149120713,0,0,0,-4365.000259271255,4.838744644075632e-06,0.5484272258752444
1e-08,175,71.72,31,98,13.681432673517785,0,0,0,-4364.000229061289,3.0187111406121403e-06,0.5512706593211303
1e-08,176,59.0,33,87,11.962441222426131,0,0,0,-4496.0002281513825,2.468617822160013e-06,0.5631775368757775
1e-08,177,69.5,32,105,14.26919759481941,0,0,0,-4500.000279961265,3.508735062496271e-06,0.5574906699840056
1e-08,178,75.81,50,109,12.487349598693873,0,0,0,-4493.000336311274,6.578726242878474e-06,0.5592678158876844
1e-08,179,75.42,45,107,12.768069548682762,0,0,0,-4448.000225511287,4.2287128962925635e-06,0.5585569575262129
1e-08,180,61.32,33,106,11.271095776365312,0,0,0,-4519.000263061309,4.47869115305366e-06,0.5614003909720988
1e-08,181,75.05,41,117,14.199559852333453,0,0,0,-4457.000269861297,5.0887028919532895e-06,0.5605118180202595
1e-08,182,59.59,32,95,13.520425289168976,0,0,0,-4455.000315001311,4.158689080213662e-06,0.5605118180202595
1e-08,183,55.95,28,82,11.632175205007876,0,0,0,-4451.000228551283,2.9487173378583975e-06,0.5619335347432024
1e-08,184,82.8,52,127,16.082910184416253,0,0,0,-4400.000291151258,6.5787417042884044e-06,0.5526923760440732
1e-08,185,82.53,48,113,13.441320619641509,0,0,0,-4484.000250831323,5.1486767915776e-06,0.5578460991647414
1e-08,186,98.19,61,129,14.452470377067028,0,0,0,-4355.00026010118,6.738820047758054e-06,0.5544695219477519
1e-08,187,61.76,30,105,14.657503198021141,0,0,0,-4365.000364251165,4.918835657008458e-06,0.5498489425981873
1e-08,188,76.6,48,116,14.490686664199183,0,0,0,-4474.00022488138,4.3586205720203e-06,0.5606895326106274
1e-08,189,59.47,30,103,13.981741665472153,0,0,0,-4495.000262911329,3.168671355524566e-06,0.56797583081571
1e-08,190,81.27,31,115,13.956256661440417,0,0,0,-4392.000253881347,3.3186533983098343e-06,0.5388306379953794
1e-08,191,48.87,17,73,11.293940853395682,0,0,0,-4458.000213611437,2.50856282946188e-06,0.5551803803092233
1e-08,192,75.19,47,103,12.089412723536242,0,0,0,-4247.000429591039,9.648960258346051e-06,0.5438066465256798
1e-08,193,93.89,58,134,15.388888848776574,0,0,0,-4419.000224211339,5.5486616474809125e-06,0.5574906699840056
1e-08,194,55.32,23,86,12.335217874038545,0,0,0,-4473.000279891327,2.888672497647349e-06,0.5606895326106274
1e-08,195,57.18,29,92,12.494302701631653,0,0,0,-4459.0004006111385,4.988861292076763e-06,0.5548249511284876
1e-08,196,69.01,38,101,13.074016215379267,0,0,0,-4414.000344841166,5.8888335843221284e-06,0.5555358094899592
1e-08,197,89.01,58,123,13.417522125936665,0,0,0,-4479.000326451234,8.79876552062342e-06,0.5619335347432024
1e-08,198,65.99,42,102,11.943613356099569,0,0,0,-4507.000231321361,3.66863878298318e-06,0.5580238137551093
1e-08,199,84.65,47,127,16.548338285157215,0,0,0,-4475.000323211235,6.338765160762705e-06,0.5578460991647414
1e-07,0,78.41,43,109,13.818172816982713,0,0,0,-4375.002441500974,4.1899025745806284e-05,0.5432735027545762
1e-07,1,81.01,51,121,15.054231963139134,0,0,0,-4585.004377600513,9.219948697136715e-05,0.5644215390083526
1e-07,2,79.21,44,106,12.633522865772635,0,0,0,-4321.002940500813,5.109918765811017e-05,0.5443397902967834
1e-07,3,80.58,47,113,13.675657205414298,0,0,0,-4470.0029669008845,5.7199115872208495e-05,0.5573129553936378
1e-07,4,73.76,51,106,11.594929926480798,0,0,0,-4536.004497000553,8.359944695257582e-05,0.5661986849120313
1e-07,5,82.96,53,115,12.618177364421536,0,0,0,-4468.002418400986,5.2299013987067156e-05,0.5566020970321663
1e-07,6,66.02,31,103,13.935551657541225,0,0,0,-4453.002908900969,3.379903137101792e-05,0.554291807357384
1e-07,7,66.43,36,96,11.946761067335364,0,0,0,-4389.003334500835,5.279916513245553e-05,0.5523369468633375
1e-07,8,78.31,44,115,14.492546360112152,0,0,0,-4519.003818500758,7.019924214546336e-05,0.5603341034298915
1e-07,9,78.92,46,117,13.014361298196695,0,0,0,-4270.003435400687,0.00010659931376721943,0.5434512173449441
1e-07,10,76.86,52,108,12.31910711050115,0,0,0,-4456.002155401076,4.669892405217979e-05,0.5525146614537053
1e-07,11,62.0,34,105,13.827508813954884,0,0,0,-4390.003317400839,5.909916126256576e-05,0.5553580948995912
1e-07,12,81.14,47,119,15.709245685264458,0,0,0,-4438.001815101076,3.859892331092851e-05,0.5553580948995912
1e-07,13,66.7,33,113,15.006998367428443,0,0,0,-4398.002770300944,3.569905675249174e-05,0.5473609383330371
1e-07,14,53.72,19,81,11.620740079702326,0,0,0,-4419.003147400863,2.3299136955756694e-05,0.5512706593211303
1e-07,15,64.92,34,96,13.81859616603655,0,0,0,-4441.002560200937,3.909906263288576e-05,0.5553580948995912
1e-07,16,58.03,34,80,10.103915082778556,0,0,0,-4317.002476200938,3.669906163850101e-05,0.5482495112848765
1e-07,17,68.03,40,92,12.373726197067722,0,0,0,-4469.0035295007565,5.6499243328289595e-05,0.5496712280078194
1e-07,18,69.46,31,107,14.809740038231595,0,0,0,-4368.002156501046,2.6998954126611352e-05,0.552870090634441
1e-07,19,79.63,44,121,13.414659891327844,0,0,0,-4380.003101900881,5.4199118494580034e-05,0.5512706593211303
1e-07,20,61.22,36,87,11.188011440823612,0,0,0,-4582.002620101039,3.759896117117023e-05,0.5647769681890883
1e-07,21,73.23,36,124,16.2060821915724,0,0,0,-4472.002651301031,4.019896914542187e-05,0.5592678158876844
1e-07,22,66.71,33,99,12.208435608217787,0,0,0,-4395.0028334009085,4.2099091842828784e-05,0.5583792429358451
1e-07,23,57.73,26,95,13.463175702634203,0,0,0,-4517.0020236011005,2.089889949274948e-05,0.5637106806468811
1e-07,24,58.55,24,91,12.672312338322474,0,0,0,-4613.003482900854,3.3499146411486436e-05,0.5629998222854097
1e-07,25,89.14,48,137,15.553790534786046,0,0,0,-4504.002898800947,6.059905263100518e-05,0.5548249511284876
1e-07,26,60.15,34,87,11.35990757004651,0,0,0,-4512.0032219009045,4.659909518522909e-05,0.5551803803092233
1e-07,27,52.63,23,103,12.219373961050541,0,0,0,-4579.002599601044,2.7698956728272606e-05,0.5674426870446063
1e-07,28,89.24,48,127,15.769667085896266,0,0,0,-4436.002678900929,5.509907077794196e-05,0.5505598009596588
1e-07,29,77.68,43,112,12.921207373926014,0,0,0,-4469.002507401042,4.509895825322019e-05,0.5535809489959126
1e-07,30,53.78,24,77,10.238730390043484,0,0,0,-4428.004520700548,6.519945236505009e-05,0.5571352408032699
1e-07,31,54.12,15,86,12.613706830269999,0,0,0,-4420.0049982004575,3.0899542252882384e-05,0.5514483739114981
1e-07,32,84.78,59,115,12.480849330073655,0,0,0,-4452.002553900961,6.239903905225219e-05,0.5582015283454772
1e-07,33,64.33,38,110,12.324005030833119,0,0,0,-4505.002875200936,4.81990646221675e-05,0.5580238137551093
1e-07,34,76.63,36,107,13.654783044779585,0,0,0,-4411.002745300974,5.509902530320687e-05,0.5576683845743735
1e-07,35,67.6,31,104,14.008568806269968,0,0,0,-4571.003546500795,4.5899205360910855e-05,0.5699306913097565
1e-07,36,61.81,33,98,13.249675467723728,0,0,0,-4514.0025086010355,3.289896449132357e-05,0.5617558201528345
1e-07,37,52.76,22,82,11.340299819669672,0,0,0,-4416.002496000996,2.5699004254420288e-05,0.5553580948995912
1e-07,38,65.9,44,94,12.475976915656746,0,0,0,-4483.002654501026,5.139897439221386e-05,0.559800959658788
1e-07,39,48.8,25,72,10.447966309287182,0,0,0,-4302.002708000938,2.7399062673794106e-05,0.550204371778923
1e-07,40,71.92,30,110,16.074625967654736,0,0,0,-4267.00355420068,4.8699320359446574e-05,0.5425626443931046
1e-07,41,90.35,58,131,14.202376561688538,0,0,0,-4462.003271300762,7.469923821190605e-05,0.5546472365381198
1e-07,42,58.22,33,91,10.80794152463826,0,0,0,-4451.002619701045,3.429895514273085e-05,0.5576683845743735
1e-07,43,94.38,58,132,13.138325616302861,0,0,0,-4404.003115300849,7.379915132332826e-05,0.5526923760440732
1e-07,44,59.77,31,102,15.331572000287512,0,0,0,-4302.002131101009,2.9198990887380205e-05,0.5443397902967834
1e-07,45,80.86,57,108,11.170514759848805,0,0,0,-4342.003181200813,8.549918675271329e-05,0.5446952194775191
1e-07,46,80.23,58,116,10.830378571407373,0,0,0,-4380.002699300918,6.239908179850318e-05,0.5510929447307624
1e-07,47,80.96,49,117,14.426309299332244,0,0,0,-4549.004097000676,8.509932467859471e-05,0.5715301226230673
1e-07,48,65.32,34,108,11.696905573697686,0,0,0,-4363.002262901033,3.159896732540801e-05,0.5432735027545762
1e-07,49,86.53,56,115,12.944848396176758,0,0,0,-4317.002154301052,4.9698948714649305e-05,0.5493157988270837
1e-07,50,61.62,36,90,11.628224284042686,0,0,0,-4408.002368501063,3.6198936868458986e-05,0.5510929447307624
1e-07,51,75.98,49,104,12.946798832143797,0,0,0,-4491.003120500844,5.7599156207288615e-05,0.5603341034298915
1e-07,52,62.21,42,90,10.834477375489785,0,0,0,-4482.002192401027,3.639897295215633e-05,0.5580238137551093
1e-07,53,62.82,32,93,11.813026707834025,0,0,0,-4465.002147901098,3.4898901503765956e-05,0.5500266571885551
1e-07,54,63.47,32,104,13.631914759123168,0,0,0,-4496.002540100978,3.309902240289375e-05,0.5555358094899592
1e-07,55,67.99,42,98,12.174148840884113,0,0,0,-4303.002990600811,5.069918915978633e-05,0.5491380842367158
1e-07,56,89.89,48,116,13.865709502221659,0,0,0,-4421.003879300708,7.759929212625138e-05,0.5505598009596588
1e-07,57,62.5,31,100,13.381703927377858,0,0,0,-4413.002312001035,2.8498965548351407e-05,0.5539363781766483
1e-07,58,43.22,22,78,9.445189251677279,0,0,0,-4406.003317600786,3.369921341800364e-05,0.5505598009596588
1e-07,59,78.48,46,119,15.326760910251062,0,0,0,-4322.002762400886,5.519911337614758e-05,0.5466500799715657
1e-07,60,74.25,42,107,12.83150419865107,0,0,0,-4472.0027769008975,5.979910292808199e-05,0.561222676381731
1e-07,61,61.29,30,94,13.021747194597198,0,0,0,-4514.002719600988,3.4199012588942423e-05,0.5596232450684201
1e-07,62,63.88,34,99,13.004060904194503,0,0,0,-4503.003790800705,4.839929442823632e-05,0.5621112493335703
1e-07,63,55.03,33,84,11.388112222840096,0,0,0,-4465.003042000952,4.229904880048707e-05,0.5640661098276168
1e-07,64,93.15,51,123,14.254385290148432,0,0,0,-4360.003033300862,6.599913831450976e-05,0.5468277945619335
1e-07,65,87.64,56,126,15.470307042848244,0,0,0,-4381.002095401077,4.669892314268509e-05,0.5510929447307624
1e-07,66,85.42,60,125,14.450730085362471,0,0,0,-4411.00293530084,7.409915997413918e-05,0.5493157988270837
1e-07,67,78.19,43,110,13.637224790990283,0,0,0,-4381.002449401045,4.73989548481768e-05,0.5585569575262129
1e-07,68,101.4,65,133,13.911146609823362,0,0,0,-4315.002857000862,7.729913795628818e-05,0.5439843611160476
1e-07,69,67.01,38,103,12.636055555433428,0,0,0,-4459.002686501013,4.0398987039225176e-05,0.559800959658788
1e-07,70,65.53,35,105,13.356238242858652,0,0,0,-4406.00244650101,3.859898970404174e-05,0.5562466678514306
1e-07,71,58.14,29,91,12.596046998959636,0,0,0,-4327.003107600927,3.6999073017796036e-05,0.550204371778923
1e-07,72,65.21,30,95,11.887215822050175,0,0,0,-4270.003521600777,3.9299222407862544e-05,0.5414963568508975
1e-07,73,50.78,22,74,10.125788858158163,0,0,0,-4433.0041045005955,5.179940490052104e-05,0.5494935134174516
1e-07,74,92.32,54,139,16.764176090700072,0,0,0,-4377.003320800754,8.089924540399807e-05,0.5452283632486227
1e-07,75,66.52,41,96,10.063279783450325,0,0,0,-4383.002976400891,5.3099108299647924e-05,0.5567798116225342
1e-07,76,76.58,52,108,12.216529785499644,0,0,0,-4431.002473000991,5.449900891107973e-05,0.5518038030922339
1e-07,77,59.71,24,88,11.89562524628277,0,0,0,-4476.003266100833,3.3099167012551334e-05,0.5532255198151769
1e-07,78,79.51,45,113,14.087224708933977,0,0,0,-4449.0027773009215,5.729907843488036e-05,0.5614003909720988
1e-07,79,66.05,38,96,12.96022762145789,0,0,0,-4646.00194280108,3.5698920328286476e-05,0.5688644037675493
1e-07,80,77.61,34,110,15.1088682567557,0,0,0,-4558.002417101007,3.4198992580058984e-05,0.5695752621290208
1e-07,81,89.62,55,120,12.689980299433092,0,0,0,-4425.002759600894,6.549910631292732e-05,0.5519815176826017
1e-07,82,60.08,36,97,11.23715266426509,0,0,0,-4394.0026968009615,4.3999038098263554e-05,0.5487826550559801
1e-07,83,90.88,53,125,14.238174040234233,0,0,0,-4450.003050500821,6.589917938981671e-05,0.5534032344055447
1e-07,84,90.98,54,129,14.917761226135775,0,0,0,-4405.002411401066,5.7098934121313505e-05,0.5551803803092233
1e-07,85,69.06,43,109,12.837305013124835,0,0,0,-4413.002608800965,4.5599034820043016e-05,0.5509152301403946
1e-07,86,59.39,33,89,11.312731765581646,0,0,0,-4436.003424300821,4.7599178287782706e-05,0.554291807357384
1e-07,87,53.17,28,88,11.63104036619253,0,0,0,-4451.003049700842,3.989915785496123e-05,0.5605118180202595
1e-07,88,61.38,28,87,13.037469079541474,0,0,0,-4552.002644601041,3.149895928800106e-05,0.5640661098276168
1e-07,89,66.96,44,95,12.44019292454904,0,0,0,-4442.002617100924,4.489907587412745e-05,0.5521592322729696
1e-07,90,72.24,41,100,12.710719885199264,0,0,0,-4437.002513100971,4.259902925696224e-05,0.5470055091523014
1e-07,91,78.19,45,107,12.656772890433013,0,0,0,-4488.00255260099,4.6999010010040365e-05,0.5647769681890883
1e-07,92,100.72,63,143,17.139474904442086,0,0,0,-4386.0027524009465,6.649905390077038e-05,0.5523369468633375
1e-07,93,55.4,31,104,12.391932859727735,0,0,0,-4556.004393600586,6.139941433502827e-05,0.5690421183579172
1e-07,94,78.29,41,116,14.451501652077544,0,0,0,-4455.0023964010015,4.96989987368579e-05,0.5558912386706949
1e-07,95,61.17,30,93,13.948516050103681,0,0,0,-4430.003635900824,4.6899176595616154e-05,0.5521592322729696
1e-07,96,82.94,55,116,13.242220357628854,0,0,0,-4545.002523501048,6.019895226927474e-05,0.5505598009596588
1e-07,97,77.8,55,112,10.740577265678041,0,0,0,-4616.002906800952,6.62990487398929e-05,0.561222676381731
1e-07,98,55.49,26,77,11.382877492093114,0,0,0,-4464.002312801026,2.5498973627691157e-05,0.5608672472009952
1e-07,99,64.2,26,106,15.118200951171405,0,0,0,-4478.00245460104,2.529896028136136e-05,0.5663763995023992
1e-07,100,72.9,43,96,11.273420066687837,0,0,0,-4270.00360590067,6.189932992128888e-05,0.5423849298027368
1e-07,101,75.86,50,115,14.007869216979435,0,0,0,-4590.0027121010735,5.90989266129327e-05,0.5587346721165808
1e-07,102,88.9,61,130,15.441826316857732,0,0,0,-4395.003968200649,0.00010419935097161215,0.5535809489959126
1e-07,103,42.04,14,74,12.42088563670079,0,0,0,-4342.002661800903,1.6799096556496806e-05,0.5466500799715657
1e-07,104,88.05,55,119,13.639189858638966,0,0,0,-4399.002733300864,6.689913607260678e-05,0.5599786742491558
1e-07,105,56.13,26,88,12.20954954124025,0,0,0,-4481.002685601038,2.779896203719545e-05,0.5582015283454772
1e-07,106,64.06,32,104,12.928897864860716,0,0,0,-4519.003768700696,5.359930401027668e-05,0.5590901012973165
1e-07,107,76.67,38,113,13.902557318709388,0,0,0,-4524.002552801049,4.269895089237252e-05,0.554291807357384
1e-07,108,69.86,30,104,13.949207862814289,0,0,0,-4388.003060200883,3.5099116757919546e-05,0.5503820863692909
1e-07,109,79.19,41,117,15.657391225871569,0,0,0,-4421.002309201037,3.499896320136031e-05,0.5562466678514306
1e-07,110,61.49,38,83,10.253287277746585,0,0,0,-4464.003658000748,5.4199252190301195e-05,0.5539363781766483
1e-07,111,68.28,38,97,14.024321730479517,0,0,0,-4330.003020200792,4.589920808939496e-05,0.550204371778923
1e-07,112,55.27,31,84,10.311018378414424,0,0,0,-4435.002374201052,3.189894869137788e-05,0.5562466678514306
1e-07,113,56.03,32,90,11.855340568705733,0,0,0,-4511.002736800979,3.349902090121759e-05,0.5629998222854097
1e-07,114,64.79,37,98,14.242397972251725,0,0,0,-4580.002129801136,3.0298863748612348e-05,0.5629998222854097
1e-07,115,76.87,45,100,10.706684827713946,0,0,0,-4522.003195700885,6.169911466713529e-05,0.5590901012973165
1e-07,116,54.58,24,87,13.441859990343596,0,0,0,-4378.002921700874,2.9199125492596067e-05,0.5519815176826017
1e-07,117,79.01,40,110,13.490363227133656,0,0,0,-4372.002828700931,6.569906872755382e-05,0.5537586635862805
