alpha,instance_id,read_idx,hd,energy,delta_energy,is_target,is_R_gs,eng_ok
0.003,31,45,772,-4160.909,355.501,0,0,0
0.003,31,46,770,-4159.954,356.456,0,0,0
0.003,31,47,765,-4159.47,356.94,0,0,0
0.003,31,48,807,-4159.123,357.287,0,0,0
0.003,31,49,775,-4158.96,357.45,0,0,0
0.003,31,50,773,-4158.828,357.582,0,0,0
0.003,31,51,798,-4158.642,357.76800000000003,0,0,0
0.003,31,52,756,-4157.827,358.583,0,0,0
0.003,31,53,770,-4157.179,359.231,0,0,0
0.003,31,54,767,-4157.158,359.252,0,0,0
0.003,31,55,762,-4156.605,359.805,0,0,0
0.003,31,56,768,-4156.248,360.162,0,0,0
0.003,31,57,767,-4154.143,362.267,0,0,0
0.003,31,58,785,-4153.912,362.498,0,0,0
0.003,31,59,792,-4153.762,362.648,0,0,0
0.003,31,60,832,-4151.676,364.734,0,0,0
0.003,31,61,785,-4150.714,365.696,0,0,0
0.003,31,62,805,-4150.273,366.137,0,0,0
0.003,31,63,791,-4150.126,366.284,0,0,0
0.003,31,64,779,-4149.972,366.438,0,0,0
0.003,31,65,797,-4149.66,366.75,0,0,0
0.003,31,66,834,-4149.088,367.322,0,0,0
0.003,31,67,777,-4147.44,368.97,0,0,0
0.003,31,68,734,-4146.761,369.649,0,0,0
0.003,31,69,785,-4146.549,369.861,0,0,0
0.003,31,70,802,-4145.366,371.044,0,0,0
0.003,31,71,797,-4144.507,371.903,0,0,0
0.003,31,72,768,-4143.765,372.645,0,0,0
0.003,31,73,783,-4142.681,373.729,0,0,0
0.003,31,74,775,-4142.488,373.922,0,0,0
0.003,31,75,816,-4142.177,374.233,0,0,0
0.003,31,76,763,-4142.062,374.348,0,0,0
0.003,31,77,793,-4141.648,374.762,0,0,0
0.003,31,78,733,-4141.07,375.34,0,0,0
0.003,31,79,830,-4140.007,376.403,0,0,0
0.003,31,80,790,-4139.762,376.648,0,0,0
0.003,31,81,815,-4139.556,376.854,0,0,0
0.003,31,82,856,-4137.839,378.571,0,0,0
0.003,31,83,820,-4137.709,378.701,0,0,0
0.003,31,84,796,-4137.09,379.32,0,0,0
0.003,31,85,790,-4134.429,381.981,0,0,0
0.003,31,86,797,-4130.432,385.978,0,0,0
0.003,31,87,775,-4129.113,387.297,0,0,0
0.003,31,88,769,-4129.095,387.315,0,0,0
0.003,31,89,789,-4128.453,387.957,0,0,0
0.003,31,90,845,-4127.112,389.298,0,0,0
0.003,31,91,797,-4125.282,391.128,0,0,0
0.003,31,92,815,-4124.237,392.173,0,0,0
0.003,31,93,836,-4123.833,392.577,0,0,0
0.003,31,94,786,-4123.594,392.816,0,0,0
0.003,31,95,816,-4123.15,393.26,0,0,0
0.003,31,96,851,-4118.124,398.286,0,0,0
0.003,31,97,828,-4110.382,406.028,0,0,0
0.003,31,98,788,-4104.339,412.071,0,0,0
0.003,31,99,797,-4102.576,413.834,0,0,0
0.005,31,0,723,-4239.79,329.56,0,0,0
0.005,31,1,718,-4239.635,329.71500000000003,0,0,0
0.005,31,2,749,-4234.02,335.33,0,0,0
0.005,31,3,700,-4233.33,336.02,0,0,0
0.005,31,4,699,-4230.675,338.675,0,0,0
0.005,31,5,750,-4230.045,339.305,0,0,0
0.005,31,6,745,-4229.155,340.195,0,0,0
0.005,31,7,733,-4227.475,341.875,0,0,0
0.005,31,8,733,-4226.675,342.675,0,0,0
0.005,31,9,712,-4226.54,342.81,0,0,0
0.005,31,10,728,-4224.87,344.48,0,0,0
0.005,31,11,750,-4224.255,345.095,0,0,0
0.005,31,12,734,-4223.92,345.43,0,0,0
0.005,31,13,695,-4223.575,345.775,0,0,0
0.005,31,14,736,-4223.27,346.08,0,0,0
0.005,31,15,725,-4222.81,346.54,0,0,0
0.005,31,16,729,-4221.295,348.055,0,0,0
0.005,31,17,704,-4221.285,348.065,0,0,0
0.005,31,18,752,-4221.145,348.205,0,0,0
0.005,31,19,763,-4221.145,348.205,0,0,0
0.005,31,20,770,-4220.945,348.405,0,0,0
0.005,31,21,718,-4220.645,348.705,0,0,0
0.005,31,22,773,-4219.52,349.83,0,0,0
0.005,31,23,758,-4217.935,351.415,0,0,0
0.005,31,24,722,-4217.87,351.48,0,0,0
0.005,31,25,767,-4217.125,352.225,0,0,0
0.005,31,26,743,-4215.83,353.52,0,0,0
0.005,31,27,704,-4215.08,354.27,0,0,0
0.005,31,28,760,-4214.415,354.935,0,0,0
0.005,31,29,728,-4214.205,355.145,0,0,0
0.005,31,30,797,-4213.125,356.225,0,0,0
0.005,31,31,702,-4212.52,356.83,0,0,0
0.005,31,32,732,-4211.01,358.34000000000003,0,0,0
0.005,31,33,807,-4210.575,358.775,0,0,0
0.005,31,34,736,-4210.355,358.995,0,0,0
0.005,31,35,703,-4209.815,359.535,0,0,0
0.005,31,36,751,-4209.155,360.195,0,0,0
0.005,31,37,723,-4208.64,360.71,0,0,0
0.005,31,38,731,-4208.255,361.095,0,0,0
0.005,31,39,713,-4208.12,361.23,0,0,0
0.005,31,40,758,-4207.485,361.865,0,0,0
0.005,31,41,752,-4206.72,362.63,0,0,0
0.005,31,42,751,-4206.645,362.705,0,0,0
0.005,31,43,763,-4206.0,363.35,0,0,0
0.005,31,44,761,-4205.595,363.755,0,0,0
0.005,31,45,751,-4205.39,363.96,0,0,0
0.005,31,46,760,-4204.055,365.295,0,0,0
0.005,31,47,762,-4203.825,365.525,0,0,0
0.005,31,48,752,-4203.695,365.655,0,0,0
0.005,31,49,757,-4201.33,368.02,0,0,0
0.005,31,50,750,-4201.22,368.13,0,0,0
0.005,31,51,759,-4200.835,368.515,0,0,0
0.005,31,52,764,-4200.05,369.3,0,0,0
0.005,31,53,710,-4199.92,369.43,0,0,0
0.005,31,54,774,-4199.095,370.255,0,0,0
0.005,31,55,771,-4197.24,372.11,0,0,0
0.005,31,56,763,-4197.17,372.18,0,0,0
0.005,31,57,731,-4196.94,372.41,0,0,0
0.005,31,58,753,-4196.695,372.655,0,0,0
0.005,31,59,777,-4195.565,373.785,0,0,0
0.005,31,60,763,-4195.53,373.82,0,0,0
0.005,31,61,756,-4194.99,374.36,0,0,0
0.005,31,62,765,-4194.57,374.78,0,0,0
0.005,31,63,733,-4193.61,375.74,0,0,0
0.005,31,64,775,-4193.57,375.78,0,0,0
0.005,31,65,735,-4193.04,376.31,0,0,0
0.005,31,66,737,-4191.68,377.67,0,0,0
0.005,31,67,764,-4191.555,377.795,0,0,0
0.005,31,68,781,-4190.575,378.775,0,0,0
0.005,31,69,778,-4190.425,378.925,0,0,0
0.005,31,70,763,-4190.415,378.935,0,0,0
0.005,31,71,716,-4189.97,379.38,0,0,0
0.005,31,72,791,-4189.1,380.25,0,0,0
0.005,31,73,777,-4187.405,381.945,0,0,0
0.005,31,74,742,-4186.53,382.82,0,0,0
0.005,31,75,733,-4186.475,382.875,0,0,0
0.005,31,76,807,-4185.54,383.81,0,0,0
0.005,31,77,757,-4185.4,383.95,0,0,0
0.005,31,78,783,-4185.23,384.12,0,0,0
0.005,31,79,734,-4184.85,384.5,0,0,0
0.005,31,80,768,-4184.4,384.95,0,0,0
0.005,31,81,773,-4181.95,387.4,0,0,0
0.005,31,82,773,-4181.275,388.075,0,0,0
0.005,31,83,758,-4178.585,390.765,0,0,0
0.005,31,84,799,-4178.13,391.22,0,0,0
0.005,31,85,774,-4176.655,392.695,0,0,0
0.005,31,86,767,-4176.24,393.11,0,0,0
0.005,31,87,797,-4175.695,393.655,0,0,0
0.005,31,88,791,-4174.915,394.435,0,0,0
0.005,31,89,782,-4173.785,395.565,0,0,0
0.005,31,90,754,-4173.565,395.785,0,0,0
0.005,31,91,812,-4173.245,396.105,0,0,0
0.005,31,92,760,-4172.13,397.22,0,0,0
0.005,31,93,791,-4167.88,401.47,0,0,0
0.005,31,94,765,-4162.445,406.905,0,0,0
0.005,31,95,799,-4159.805,409.545,0,0,0
0.005,31,96,842,-4153.985,415.365,0,0,0
0.005,31,97,805,-4152.065,417.285,0,0,0
0.005,31,98,806,-4150.06,419.29,0,0,0
0.005,31,99,792,-4148.74,420.61,0,0,0
0.01,31,0,608,-4386.23,315.47,0,0,0
0.01,31,1,644,-4380.1,321.6,0,0,0
0.01,31,2,675,-4374.51,327.19,0,0,0
0.01,31,3,627,-4374.34,327.36,0,0,0
0.01,31,4,622,-4371.52,330.18,0,0,0
0.01,31,5,664,-4369.64,332.06,0,0,0
0.01,31,6,634,-4368.75,332.95,0,0,0
0.01,31,7,653,-4364.61,337.09000000000003,0,0,0
0.01,31,8,637,-4364.38,337.32,0,0,0
0.01,31,9,641,-4364.05,337.65,0,0,0
0.01,31,10,614,-4363.32,338.38,0,0,0
0.01,31,11,628,-4362.92,338.78,0,0,0
0.01,31,12,623,-4361.98,339.72,0,0,0
0.01,31,13,646,-4360.84,340.86,0,0,0
0.01,31,14,636,-4360.76,340.94,0,0,0
0.01,31,15,620,-4360.36,341.34000000000003,0,0,0
0.01,31,16,641,-4360.15,341.55,0,0,0
0.01,31,17,604,-4359.71,341.99,0,0,0
0.01,31,18,660,-4357.97,343.73,0,0,0
0.01,31,19,634,-4357.71,343.99,0,0,0
0.01,31,20,639,-4357.24,344.46000000000004,0,0,0
0.01,31,21,635,-4356.49,345.21000000000004,0,0,0
0.01,31,22,664,-4355.76,345.94,0,0,0
0.01,31,23,654,-4355.58,346.12,0,0,0
0.01,31,24,651,-4355.39,346.31,0,0,0
0.01,31,25,673,-4353.75,347.95,0,0,0
0.01,31,26,659,-4353.56,348.14,0,0,0
0.01,31,27,655,-4352.96,348.74,0,0,0
0.01,31,28,639,-4352.91,348.79,0,0,0
0.01,31,29,630,-4352.52,349.18,0,0,0
0.01,31,30,634,-4352.33,349.37,0,0,0
0.01,31,31,670,-4352.08,349.62,0,0,0
0.01,31,32,702,-4351.74,349.96000000000004,0,0,0
0.01,31,33,654,-4351.14,350.56,0,0,0
0.01,31,34,664,-4351.06,350.64,0,0,0
0.01,31,35,649,-4350.62,351.08,0,0,0
0.01,31,36,629,-4350.54,351.15999999999997,0,0,0
0.01,31,37,645,-4349.33,352.37,0,0,0
0.01,31,38,698,-4349.09,352.61,0,0,0
0.01,31,39,632,-4348.08,353.62,0,0,0
0.01,31,40,649,-4347.97,353.73,0,0,0
0.01,31,41,656,-4347.53,354.17,0,0,0
0.01,31,42,677,-4345.58,356.12,0,0,0
0.01,31,43,654,-4345.02,356.68,0,0,0
0.01,31,44,673,-4344.94,356.76,0,0,0
0.01,31,45,635,-4344.87,356.83,0,0,0
0.01,31,46,679,-4341.78,359.92,0,0,0
0.01,31,47,694,-4341.4,360.3,0,0,0
0.01,31,48,684,-4341.11,360.59000000000003,0,0,0
0.01,31,49,660,-4340.93,360.77,0,0,0
0.01,31,50,673,-4340.7,361.0,0,0,0
0.01,31,51,657,-4340.12,361.58,0,0,0
0.01,31,52,629,-4339.84,361.86,0,0,0
0.01,31,53,671,-4338.58,363.12,0,0,0
0.01,31,54,649,-4338.06,363.64,0,0,0
0.01,31,55,711,-4336.52,365.18,0,0,0
0.01,31,56,685,-4335.79,365.90999999999997,0,0,0
0.01,31,57,635,-4335.24,366.46000000000004,0,0,0
0.01,31,58,647,-4335.0,366.7,0,0,0
0.01,31,59,663,-4334.62,367.08,0,0,0
0.01,31,60,677,-4333.87,367.83,0,0,0
0.01,31,61,690,-4333.76,367.94,0,0,0
0.01,31,62,682,-4330.97,370.73,0,0,0
0.01,31,63,653,-4329.89,371.81,0,0,0
0.01,31,64,680,-4328.82,372.88,0,0,0
0.01,31,65,710,-4328.75,372.95,0,0,0
0.01,31,66,697,-4328.04,373.65999999999997,0,0,0
0.01,31,67,671,-4327.89,373.81,0,0,0
0.01,31,68,715,-4326.9,374.8,0,0,0
0.01,31,69,679,-4326.7,375.0,0,0,0
0.01,31,70,652,-4326.04,375.65999999999997,0,0,0
0.01,31,71,684,-4324.5,377.2,0,0,0
0.01,31,72,677,-4324.01,377.69,0,0,0
0.01,31,73,694,-4323.45,378.25,0,0,0
0.01,31,74,655,-4323.18,378.52,0,0,0
0.01,31,75,664,-4323.04,378.65999999999997,0,0,0
0.01,31,76,630,-4322.35,379.35,0,0,0
0.01,31,77,652,-4322.28,379.42,0,0,0
0.01,31,78,675,-4321.2,380.5,0,0,0
0.01,31,79,670,-4320.22,381.48,0,0,0
0.01,31,80,678,-4320.02,381.68,0,0,0
0.01,31,81,692,-4318.91,382.79,0,0,0
0.01,31,82,746,-4317.14,384.56,0,0,0
0.01,31,83,704,-4316.4,385.3,0,0,0
0.01,31,84,653,-4316.1,385.6,0,0,0
0.01,31,85,652,-4313.5,388.2,0,0,0
0.01,31,86,699,-4313.44,388.26,0,0,0
0.01,31,87,710,-4311.77,389.93,0,0,0
0.01,31,88,692,-4311.41,390.29,0,0,0
0.01,31,89,734,-4310.23,391.47,0,0,0
0.01,31,90,701,-4309.24,392.46000000000004,0,0,0
0.01,31,91,681,-4309.07,392.63,0,0,0
0.01,31,92,705,-4308.96,392.74,0,0,0
0.01,31,93,749,-4308.66,393.04,0,0,0
0.01,31,94,684,-4306.09,395.61,0,0,0
0.01,31,95,728,-4303.28,398.42,0,0,0
0.01,31,96,701,-4302.08,399.62,0,0,0
0.01,31,97,742,-4292.62,409.08,0,0,0
0.01,31,98,723,-4290.37,411.33,0,0,0
0.01,31,99,696,-4283.46,418.24,0,0,0
0.015,31,0,565,-4514.25,319.8,0,0,0
0.015,31,1,595,-4506.87,327.18,0,0,0
0.015,31,2,566,-4503.9,330.15,0,0,0
0.015,31,3,554,-4500.935,333.115,0,0,0
0.015,31,4,590,-4499.635,334.41499999999996,0,0,0
0.015,31,5,564,-4497.78,336.27,0,0,0
0.015,31,6,556,-4496.355,337.695,0,0,0
0.015,31,7,575,-4496.03,338.02,0,0,0
0.015,31,8,595,-4493.89,340.15999999999997,0,0,0
0.015,31,9,558,-4492.76,341.28999999999996,0,0,0
0.015,31,10,581,-4492.66,341.39,0,0,0
0.015,31,11,594,-4492.355,341.695,0,0,0
0.015,31,12,573,-4491.305,342.745,0,0,0
0.015,31,13,617,-4488.4,345.65,0,0,0
0.015,31,14,618,-4487.91,346.14,0,0,0
0.015,31,15,590,-4487.705,346.345,0,0,0
0.015,31,16,557,-4487.465,346.585,0,0,0
0.015,31,17,606,-4487.1,346.95,0,0,0
0.015,31,18,600,-4487.025,347.025,0,0,0
0.015,31,19,600,-4487.005,347.045,0,0,0
0.015,31,20,583,-4486.765,347.28499999999997,0,0,0
0.015,31,21,596,-4485.79,348.26,0,0,0
0.015,31,22,585,-4485.56,348.49,0,0,0
0.015,31,23,605,-4485.3,348.75,0,0,0
0.015,31,24,565,-4485.28,348.77,0,0,0
0.015,31,25,577,-4484.405,349.645,0,0,0
0.015,31,26,554,-4483.39,350.65999999999997,0,0,0
0.015,31,27,569,-4483.03,351.02,0,0,0
0.015,31,28,610,-4482.775,351.275,0,0,0
0.015,31,29,607,-4482.28,351.77,0,0,0
0.015,31,30,612,-4481.75,352.3,0,0,0
0.015,31,31,569,-4481.75,352.3,0,0,0
0.015,31,32,576,-4481.625,352.425,0,0,0
0.015,31,33,584,-4480.6,353.45,0,0,0
0.015,31,34,586,-4480.275,353.775,0,0,0
0.015,31,35,613,-4478.845,355.205,0,0,0
0.015,31,36,603,-4478.605,355.445,0,0,0
0.015,31,37,581,-4478.055,355.995,0,0,0
0.015,31,38,588,-4477.575,356.475,0,0,0
0.015,31,39,603,-4477.555,356.495,0,0,0
0.015,31,40,608,-4477.425,356.625,0,0,0
0.015,31,41,579,-4477.325,356.725,0,0,0
0.015,31,42,578,-4476.69,357.36,0,0,0
0.015,31,43,626,-4475.465,358.585,0,0,0
0.015,31,44,633,-4475.425,358.625,0,0,0
0.015,31,45,604,-4474.715,359.335,0,0,0
0.015,31,46,598,-4474.28,359.77,0,0,0
0.015,31,47,610,-4473.63,360.42,0,0,0
0.015,31,48,595,-4473.295,360.755,0,0,0
0.015,31,49,571,-4473.195,360.855,0,0,0
0.015,31,50,592,-4473.135,360.91499999999996,0,0,0
0.015,31,51,600,-4472.3,361.75,0,0,0
0.015,31,52,611,-4470.805,363.245,0,0,0
0.015,31,53,608,-4469.39,364.65999999999997,0,0,0
0.015,31,54,587,-4469.3,364.75,0,0,0
0.015,31,55,608,-4469.235,364.815,0,0,0
0.015,31,56,608,-4468.73,365.32,0,0,0
0.015,31,57,612,-4468.565,365.485,0,0,0
0.015,31,58,618,-4468.295,365.755,0,0,0
0.015,31,59,594,-4468.225,365.825,0,0,0
0.015,31,60,623,-4468.105,365.945,0,0,0
0.015,31,61,622,-4467.87,366.18,0,0,0
0.015,31,62,601,-4467.755,366.295,0,0,0
0.015,31,63,605,-4467.52,366.53,0,0,0
0.015,31,64,618,-4467.475,366.575,0,0,0
0.015,31,65,621,-4467.01,367.03999999999996,0,0,0
0.015,31,66,601,-4466.185,367.865,0,0,0
0.015,31,67,600,-4465.87,368.18,0,0,0
0.015,31,68,609,-4463.825,370.225,0,0,0
0.015,31,69,596,-4462.345,371.705,0,0,0
0.015,31,70,611,-4462.25,371.8,0,0,0
0.015,31,71,608,-4461.975,372.075,0,0,0
0.015,31,72,623,-4461.705,372.345,0,0,0
0.015,31,73,609,-4461.37,372.68,0,0,0
0.015,31,74,598,-4461.335,372.71500000000003,0,0,0
0.015,31,75,637,-4461.125,372.925,0,0,0
0.015,31,76,589,-4460.21,373.84000000000003,0,0,0
0.015,31,77,630,-4458.47,375.58,0,0,0
0.015,31,78,626,-4457.73,376.32,0,0,0
0.015,31,79,597,-4456.33,377.72,0,0,0
0.015,31,80,607,-4456.295,377.755,0,0,0
0.015,31,81,613,-4455.79,378.26,0,0,0
0.015,31,82,610,-4453.215,380.835,0,0,0
0.015,31,83,594,-4452.36,381.69,0,0,0
0.015,31,84,633,-4451.885,382.16499999999996,0,0,0
0.015,31,85,607,-4451.275,382.775,0,0,0
0.015,31,86,609,-4448.73,385.32,0,0,0
0.015,31,87,608,-4447.68,386.37,0,0,0
0.015,31,88,650,-4447.095,386.955,0,0,0
0.015,31,89,607,-4446.825,387.225,0,0,0
0.015,31,90,660,-4445.435,388.615,0,0,0
0.015,31,91,637,-4444.795,389.255,0,0,0
0.015,31,92,649,-4444.465,389.585,0,0,0
0.015,31,93,617,-4441.79,392.26,0,0,0
0.015,31,94,610,-4441.475,392.575,0,0,0
0.015,31,95,643,-4440.37,393.68,0,0,0
0.015,31,96,624,-4437.565,396.485,0,0,0
0.015,31,97,618,-4433.7,400.35,0,0,0
0.015,31,98,653,-4428.94,405.11,0,0,0
0.015,31,99,657,-4425.38,408.67,0,0,0
0.02,31,0,480,-4665.9,300.5,0,0,0
0.02,31,1,511,-4638.36,328.04,0,0,0
0.02,31,2,508,-4638.12,328.28,0,0,0
0.02,31,3,484,-4636.22,330.18,0,0,0
0.02,31,4,500,-4635.06,331.34000000000003,0,0,0
0.02,31,5,524,-4633.56,332.84000000000003,0,0,0
0.02,31,6,520,-4632.54,333.86,0,0,0
0.02,31,7,543,-4632.16,334.24,0,0,0
0.02,31,8,540,-4631.18,335.22,0,0,0
0.02,31,9,541,-4629.66,336.74,0,0,0
0.02,31,10,512,-4626.3,340.1,0,0,0
0.02,31,11,511,-4625.72,340.68,0,0,0
0.02,31,12,533,-4624.58,341.82,0,0,0
0.02,31,13,510,-4624.22,342.18,0,0,0
0.02,31,14,502,-4623.9,342.5,0,0,0
0.02,31,15,538,-4623.3,343.1,0,0,0
0.02,31,16,494,-4622.58,343.82,0,0,0
0.02,31,17,500,-4621.72,344.68,0,0,0
0.02,31,18,524,-4621.62,344.78,0,0,0
0.02,31,19,517,-4621.58,344.82,0,0,0
0.02,31,20,506,-4620.78,345.62,0,0,0
0.02,31,21,519,-4619.0,347.4,0,0,0
0.02,31,22,556,-4617.82,348.58,0,0,0
0.02,31,23,517,-4617.46,348.94,0,0,0
0.02,31,24,531,-4614.9,351.5,0,0,0
0.02,31,25,558,-4614.04,352.36,0,0,0
0.02,31,26,487,-4613.38,353.02,0,0,0
0.02,31,27,543,-4611.98,354.42,0,0,0
0.02,31,28,542,-4611.22,355.18,0,0,0
0.02,31,29,542,-4610.5,355.9,0,0,0
0.02,31,30,529,-4610.38,356.02,0,0,0
0.02,31,31,562,-4609.86,356.54,0,0,0
0.02,31,32,534,-4609.58,356.82,0,0,0
0.02,31,33,547,-4608.96,357.44,0,0,0
0.02,31,34,517,-4607.86,358.54,0,0,0
0.02,31,35,520,-4607.28,359.12,0,0,0
0.02,31,36,515,-4606.84,359.56,0,0,0
0.02,31,37,559,-4606.22,360.18,0,0,0
0.02,31,38,520,-4605.58,360.82,0,0,0
0.02,31,39,550,-4603.94,362.46000000000004,0,0,0
0.02,31,40,532,-4603.26,363.14,0,0,0
0.02,31,41,560,-4602.38,364.02,0,0,0
0.02,31,42,524,-4602.14,364.26,0,0,0
0.02,31,43,569,-4601.72,364.68,0,0,0
0.02,31,44,529,-4601.38,365.02,0,0,0
0.02,31,45,536,-4600.72,365.68,0,0,0
0.02,31,46,554,-4600.48,365.92,0,0,0
0.02,31,47,537,-4600.42,365.98,0,0,0
0.02,31,48,557,-4599.92,366.48,0,0,0
0.02,31,49,531,-4599.68,366.72,0,0,0
0.02,31,50,522,-4599.38,367.02,0,0,0
0.02,31,51,522,-4598.94,367.46000000000004,0,0,0
0.02,31,52,578,-4598.06,368.34000000000003,0,0,0
0.02,31,53,546,-4597.08,369.32,0,0,0
0.02,31,54,556,-4596.84,369.56,0,0,0
0.02,31,55,539,-4596.28,370.12,0,0,0
0.02,31,56,554,-4596.14,370.26,0,0,0
0.02,31,57,513,-4595.72,370.68,0,0,0
0.02,31,58,562,-4595.62,370.78,0,0,0
0.02,31,59,543,-4595.62,370.78,0,0,0
0.02,31,60,557,-4595.4,371.0,0,0,0
0.02,31,61,543,-4594.74,371.65999999999997,0,0,0
0.02,31,62,527,-4594.74,371.65999999999997,0,0,0
0.02,31,63,541,-4593.44,372.96000000000004,0,0,0
0.02,31,64,542,-4593.22,373.18,0,0,0
0.02,31,65,541,-4592.94,373.46000000000004,0,0,0
0.02,31,66,548,-4592.72,373.68,0,0,0
0.02,31,67,525,-4592.54,373.86,0,0,0
0.02,31,68,567,-4592.26,374.14,0,0,0
0.02,31,69,564,-4591.62,374.78,0,0,0
0.02,31,70,552,-4591.38,375.02,0,0,0
0.02,31,71,550,-4590.36,376.04,0,0,0
0.02,31,72,555,-4590.02,376.38,0,0,0
0.02,31,73,546,-4589.66,376.74,0,0,0
0.02,31,74,559,-4588.8,377.6,0,0,0
0.02,31,75,613,-4588.54,377.86,0,0,0
0.02,31,76,498,-4588.54,377.86,0,0,0
0.02,31,77,545,-4587.06,379.34000000000003,0,0,0
0.02,31,78,530,-4586.96,379.44,0,0,0
0.02,31,79,544,-4585.94,380.46000000000004,0,0,0
0.02,31,80,546,-4583.62,382.78,0,0,0
0.02,31,81,591,-4583.5,382.9,0,0,0
0.02,31,82,557,-4582.78,383.62,0,0,0
0.02,31,83,579,-4582.64,383.76,0,0,0
0.02,31,84,537,-4582.34,384.06,0,0,0
0.02,31,85,569,-4580.82,385.58,0,0,0
0.02,31,86,517,-4580.74,385.65999999999997,0,0,0
0.02,31,87,568,-4580.26,386.14,0,0,0
0.02,31,88,569,-4579.54,386.86,0,0,0
0.02,31,89,539,-4578.04,388.36,0,0,0
0.02,31,90,523,-4577.32,389.08,0,0,0
0.02,31,91,547,-4575.32,391.08,0,0,0
0.02,31,92,567,-4575.18,391.22,0,0,0
0.02,31,93,531,-4574.04,392.36,0,0,0
0.02,31,94,554,-4572.62,393.78,0,0,0
0.02,31,95,555,-4571.92,394.48,0,0,0
0.02,31,96,579,-4568.72,397.68,0,0,0
0.02,31,97,597,-4553.92,412.48,0,0,0
0.02,31,98,556,-4553.74,412.65999999999997,0,0,0
0.02,31,99,567,-4545.02,421.38,0,0,0
0.0,32,0,830,-4119.0,331.0,0,0,0
0.0,32,1,870,-4104.0,346.0,0,0,0
0.0,32,2,852,-4103.0,347.0,0,0,0
0.0,32,3,864,-4102.0,348.0,0,0,0
0.0,32,4,838,-4101.0,349.0,0,0,0
0.0,32,5,870,-4100.0,350.0,0,0,0
0.0,32,6,876,-4097.0,353.0,0,0,0
0.0,32,7,873,-4097.0,353.0,0,0,0
0.0,32,8,868,-4096.0,354.0,0,0,0
0.0,32,9,879,-4095.0,355.0,0,0,0
0.0,32,10,863,-4093.0,357.0,0,0,0
0.0,32,11,895,-4090.0,360.0,0,0,0
0.0,32,12,855,-4089.0,361.0,0,0,0
0.0,32,13,855,-4089.0,361.0,0,0,0
0.0,32,14,902,-4086.0,364.0,0,0,0
0.0,32,15,884,-4084.0,366.0,0,0,0
0.0,32,16,865,-4084.0,366.0,0,0,0
0.0,32,17,854,-4084.0,366.0,0,0,0
0.0,32,18,848,-4083.0,367.0,0,0,0
0.0,32,19,875,-4083.0,367.0,0,0,0
0.0,32,20,848,-4081.0,369.0,0,0,0
0.0,32,21,846,-4081.0,369.0,0,0,0
0.0,32,22,866,-4080.0,370.0,0,0,0
0.0,32,23,885,-4080.0,370.0,0,0,0
0.0,32,24,872,-4079.0,371.0,0,0,0
0.0,32,25,856,-4078.0,372.0,0,0,0
0.0,32,26,848,-4077.0,373.0,0,0,0
0.0,32,27,851,-4077.0,373.0,0,0,0
0.0,32,28,883,-4075.0,375.0,0,0,0
0.0,32,29,895,-4075.0,375.0,0,0,0
0.0,32,30,868,-4074.0,376.0,0,0,0
0.0,32,31,887,-4073.0,377.0,0,0,0
0.0,32,32,867,-4072.0,378.0,0,0,0
0.0,32,33,890,-4072.0,378.0,0,0,0
0.0,32,34,824,-4072.0,378.0,0,0,0
0.0,32,35,859,-4071.0,379.0,0,0,0
0.0,32,36,873,-4071.0,379.0,0,0,0
0.0,32,37,863,-4070.0,380.0,0,0,0
0.0,32,38,903,-4070.0,380.0,0,0,0
0.0,32,39,877,-4069.0,381.0,0,0,0
0.0,32,40,914,-4069.0,381.0,0,0,0
0.0,32,41,871,-4069.0,381.0,0,0,0
0.0,32,42,901,-4068.0,382.0,0,0,0
0.0,32,43,881,-4067.0,383.0,0,0,0
0.0,32,44,868,-4067.0,383.0,0,0,0
0.0,32,45,862,-4066.0,384.0,0,0,0
0.0,32,46,922,-4066.0,384.0,0,0,0
0.0,32,47,825,-4065.0,385.0,0,0,0
0.0,32,48,853,-4065.0,385.0,0,0,0
0.0,32,49,939,-4065.0,385.0,0,0,0
0.0,32,50,883,-4064.0,386.0,0,0,0
0.0,32,51,901,-4064.0,386.0,0,0,0
0.0,32,52,853,-4064.0,386.0,0,0,0
0.0,32,53,935,-4064.0,386.0,0,0,0
0.0,32,54,903,-4064.0,386.0,0,0,0
0.0,32,55,880,-4063.0,387.0,0,0,0
0.0,32,56,879,-4062.0,388.0,0,0,0
0.0,32,57,832,-4061.0,389.0,0,0,0
0.0,32,58,883,-4061.0,389.0,0,0,0
0.0,32,59,917,-4061.0,389.0,0,0,0
0.0,32,60,891,-4060.0,390.0,0,0,0
0.0,32,61,833,-4060.0,390.0,0,0,0
0.0,32,62,893,-4060.0,390.0,0,0,0
0.0,32,63,887,-4060.0,390.0,0,0,0
0.0,32,64,895,-4060.0,390.0,0,0,0
0.0,32,65,884,-4058.0,392.0,0,0,0
0.0,32,66,905,-4056.0,394.0,0,0,0
0.0,32,67,905,-4055.0,395.0,0,0,0
0.0,32,68,902,-4055.0,395.0,0,0,0
0.0,32,69,872,-4053.0,397.0,0,0,0
0.0,32,70,876,-4052.0,398.0,0,0,0
0.0,32,71,903,-4051.0,399.0,0,0,0
0.0,32,72,906,-4051.0,399.0,0,0,0
0.0,32,73,910,-4050.0,400.0,0,0,0
0.0,32,74,917,-4050.0,400.0,0,0,0
